=HYPERLINK("https://www.pbs.org/video/the-hotel-murder-oifrq8/";"Professor T (Belgian), S01E05, The Hotel Murder")			00:50:19			TV-14	A surgeon is killed, and the police are looking for a woman he had spent the night with. Professor T believes she is innocent, but Commissioner Flamant has forbidden her team to contact Professor T for help. Professor T begins his own investigation. Annelies agrees to go on a date with Daan, and Professor T's mother becomes increasingly concerned about her son. In Flemish with English subtitles.
=HYPERLINK("https://www.pbs.org/video/tamara-ffirya/";"Professor T (Belgian), S01E06, Tamara")			00:48:19			TV-14	The call girl who visits Professor T is found dead in her apartment. The police believe she committed suicide, but Professor T is not so sure and hides the fact that he knows the victim to stay on the investigation team. Inspector Rabet is back and he hasn't forgotten that Professor T betrayed him. Annelies and Daan are not speaking to each other. In Flemish with English subtitles.
=HYPERLINK("https://www.pbs.org/video/the-mask-murders-ctrvab/";"Professor T (Belgian), S01E07, The Mask Murders")			00:54:36			TV-14	Years ago, Flamant solved a series of murders by a masked killer. Now an identical crime has been committed. Is it a copycat or did Flamant catch the wrong person? Rushed to hospital for surgery, Professor T helps Flamant from his sick bed. Annelies' father shows up, completely disoriented, and Annelies realises she needs to look for a proper long-term solution. In Flemish with English subtitles.
=HYPERLINK("https://www.pbs.org/video/the-go-between-uuxzbx/";"Professor T (Belgian), S01E08, The Go-Between")			00:53:05			TV-14	Chief inspector Rabet gets into trouble when he's confronted with the man who killed his daughter in a car crash. The man in question is thought to be involved in a crime and while Rabet is certain he's guilty, his colleagues are less convinced. Meanwhile, Professor T is administering oral exams and finds an unlikely investigation aid in one of his students. In Flemish with English subtitles.
=HYPERLINK("https://www.pbs.org/video/motherly-love-bnpzns/";"Professor T (Belgian), S01E09, Motherly Love")			00:51:31			TV-14	The kidnapping of a young boy shocks the team who do everything they can to find him. However, Professor T questions the innocence of his parents. Professor T's mother invites him to present at the opening of her art exhibition, a prospect he is dreading. Rabet finds himself subject to a formal inquiry following the mistreatment of a guest inspector. In Flemish with English subtitles.
=HYPERLINK("https://www.pbs.org/video/the-trial-kacn77/";"Professor T (Belgian), S01E10, The Trial")			00:51:24			TV-14	A man is accused of killing his boss, having been found standing over the body. Annelies and her investigation team are convinced he is guilty. However, following a presentation by Annelies to his students, Professor T questions if they have the right man. Flamant finds herself in hot water, and sparks fly between Daan and Annelies. In Flemish with English subtitles.
=HYPERLINK("https://www.pbs.org/video/the-legacy-b7hqff/";"Professor T (Belgian), S01E11, The Legacy")			00:47:39			TV-14	An affluent businessman vanishes without a trace just after a failed attempt on his life. Blood is found in his living room, yet there is no body. Is this a crime or could it be staged by the 'victim' himself? Meanwhile, Annelies and Daan struggle to keep their relationship a secret in the workplace, where it is forbidden for partners to be romantically involved. In Flemish with English subtitles.
=HYPERLINK("https://www.pbs.org/video/murder-by-numbers-part-1-bhx6nb/";"Professor T (Belgian), S01E12, Murder by Numbers, Part 1")			00:51:49			TV-14	A man is found by a dog walker in a forest; his face severely torched, it seems he has been strangled to death, and he has the year 1991 carved into his chest. Days later, a second victim is found also with a number carved into his chest. Does Antwerp have a serial killer? Where is Professor T when you need him? In Flemish with English subtitles.
=HYPERLINK("https://www.pbs.org/video/murder-by-numbers-part-2-kbkqmb/";"Professor T (Belgian), S01E13, Murder by Numbers, Part 2")			00:50:53			TV-14	With Daan fighting for his life in hospital, the search for the killer continues. Annelies meets with the widow of the third victim, urgently trying to find connections between the three murders. Unbeknownst to the team, the killer is much closer by than they could possibly imagine, and has, in fact, already infiltrated the Department of Criminology. In Flemish with English subtitles.
=HYPERLINK("https://www.pbs.org/video/cuberdon-nmtzsl/";"Professor T (Belgian), S02E01, Cuberdon")			00:49:21			NR	After six months in an institution Professor T is released on one strict condition. Daan returns to the office, but things are not easy and Annelies' guilt puts their relationship under strain. However, the old team are back, and their help is needed; a number of fatalities have been linked to eating poisoned sweets, and the trail leads to the manufacturing company.
=HYPERLINK("https://www.pbs.org/video/ring-of-fire-2w4kdz/";"Professor T (Belgian), S02E02, Ring of Fire")			00:49:02			NR	A student suffers life-threatening injuries as the result of an arson attack, and quite a few people appear to have motives for the attack. Dr. Gijselbrecht sets Professor T an assignment, however Professor T has other concerns. It has been decided that Professor Van der Weyden will continue to teach Professor T's course, but Van der Weyden has a secret.
=HYPERLINK("https://www.pbs.org/video/the-family-tnoo7f/";"Professor T (Belgian), S02E03, The Family")			00:48:01			NR	A physician, his wife and two children are found dead. It is unclear to the team which one of them was the killer of the other three and therefore which of them committed suicide. Professor T is having nightmares and suffering from hyperventilation; is this a result of his therapy? Annelies makes a shocking discovery about her father and Rabet receives startling news.
=HYPERLINK("https://www.pbs.org/video/past-imperfect-ljadeg/";"Professor T (Belgian), S02E04, Past Imperfect")			00:46:45			NR	A series of attacks have been carried out on SUVs. At the same time, pamphlets are being distributed for an anarchist student group which Professor T was once a member of. Professor T invites Flamant to his home for dinner which does not go as planned. Daan's replacement John joins the team; he is certainly an asset and proves intelligent enough to compete with Annelies.
=HYPERLINK("https://www.pbs.org/video/of-passion-c4piru/";"Professor T (Belgian), S02E05, Of Passion")			00:52:08			NR	Having witnessed more poor teaching by Van der Weyden, Professor T is at his wits’ end and comes up with a plan to pretend that he is considering a job offer at a different university. Annelies realizes she can no longer take care of her father on her own, and has some tough decisions to make. Annelies and John are collaborating successfully, but Annelies still has her guard up.
=HYPERLINK("https://www.pbs.org/video/diamond-5anxru/";"Professor T (Belgian), S02E06, Diamond")			00:50:32			NR	A jeweler's family is taken hostage while the jeweler is on his way to empty the safe at his shop; an accident en route raises suspicion. Professor T is going through a rough patch and considers quitting therapy. Not only has he been unable to prevent a fatality, he's also admitted to hospital after an accident at a public swimming pool. Since his departure, Flamant has assumed Rabet's duties.
=HYPERLINK("https://www.pbs.org/video/jitske-kuynjt/";"Professor T (Belgian), S02E07, Jitske")			00:51:11			NR	Jitske, a 17-year-old girl with Down syndrome, claims she knows who murdered her mother, but she doesn't want to say who it is. When Annelies shows insensitivity towards the girl, John decides it's time for her to meet his daughter, Elke. Professor T finds that Flamant is being overly friendly and it is making him nervous, especially when she confides in him about her upcoming divorce.
=HYPERLINK("https://www.pbs.org/video/attachment-issues-hm4g5m/";"Professor T (Belgian), S02E08, Attachment Issues")			00:46:11			NR	When a woman's body is found 100 meters from where her car fell into a deep canal, the cause of death seems clear. However, when it is discovered that her injuries were not caused by the accident the team struggle to come up with an explanation. Professor T receives a blow to his ego as Annelies struggles to accept her father's fast deterioration.
=HYPERLINK("https://www.pbs.org/video/the-conference-zvoc4p/";"Professor T (Belgian), S02E09, The Conference")			00:48:13			NR	Much to the dean's dismay, Professor T refuses to appear as the second speaker at the annual conference of criminologists. Following the murder of the headliner, the event descends into disarray. Annelies and John's relationship improves, he has gained her trust: she tells him that she burned her father's living will and that she now regrets it. To her amazement, John has a simple solution.
=HYPERLINK("https://www.pbs.org/video/the-dna-of-a-murderer-6m1vno/";"Professor T (Belgian), S02E10, The DNA of a Murderer")			00:46:47			NR	Professor T's classes are proving popular. The material he presents is like a thriller that has the students on the edge of their seats and they start flocking to his class in increasing numbers. Annelies receives confirmation that her father's euthanasia request is legally valid and that she has been named trustee. Struggling with this heartbreaking decision, she turns to John for support.
=HYPERLINK("https://www.pbs.org/video/dead-girls-dont-sing-xoeoia/";"Professor T (Belgian), S02E11, Dead Girls Don't Sing")			00:54:02			NR	A student at a strict Catholic boarding school is found dead in her room. At first the team assume it is a case of erotic asphyxiation gone wrong, but could there be another explanation? Gijselbrecht and Flamant have an interesting meeting. Annelies' father is laid to rest and her colleagues are there to show their support along the way. Rabet returns.
=HYPERLINK("https://www.pbs.org/video/swan-song-part-1-yy0tae/";"Professor T (Belgian), S02E12, Swan Song, Part 1")			00:49:33			NR	An undercover agent, who is embedded in the drug scene, is found dead in the trunk of his car. The target of the investigation is drug lord Mark Desmedt, but could this be too obvious a suspect? At the university it is Professor T's birthday, catalyzing his odd behavior and visions. Meanwhile Annelies' career comes to a crossroads and she makes a big decision.
=HYPERLINK("https://www.pbs.org/video/swan-song-part-2-w5k8ra/";"Professor T (Belgian), S02E13, Swan Song, Part 2")			00:51:19			NR	While the team is closing in on drug lord Mark Desmedt, John discovers that Chief Inspector Rabet and Serge are both working with the criminal. Professor T asks Annelies to assist him with his research in determining the exact profile of a murderer. He wants to find out whether Flamant will be capable of murder when she finds out that her new boyfriend is not what he appears to be.
=HYPERLINK("https://www.pbs.org/video/heir-to-the-throne-part-1-z8jik9/";"Professor T (Belgian), S03E01, Heir to the Throne Part 1")			00:50:12			NR	Professor T struggles to adjust to a hostile and dangerous new environment. Rabet takes over Flamant's duties and teams up with John to investigate the murder of an inland shipping operator.
=HYPERLINK("https://www.pbs.org/video/heir-to-the-throne-part-2-wcjptn/";"Professor T (Belgian), S03E02, Heir to the Throne Part 2")			00:50:47			NR	Professor T meets an old friend who convinces him that a well-structured life has its advantages, and gains a powerful new ally who needs his help. Meanwhile, a guilt-ridden Flamant visits De Paepe.
=HYPERLINK("https://www.pbs.org/video/the-lost-sheep-nqb2vy/";"Professor T (Belgian), S03E03, The Lost Sheep")			00:52:21			NR	John gets a new colleague, ambitious and talented detective Saskia, and together they investigate a prison break, gaining insight from Professor T, who links it to another inmate's death by overdose.
=HYPERLINK("https://www.pbs.org/video/the-perfect-picture-dhqznd/";"Professor T (Belgian), S03E04, The Perfect Picture")			00:48:49			NR	Rabet asks Professor T to help him solve the complex case of a young bride who was found dead in a hotel swimming pool on the day after her wedding and takes the academic to see the scene of the crime
=HYPERLINK("https://www.pbs.org/video/sugarbaby-qvd1kg/";"Professor T (Belgian), S03E05, Sugarbaby")			00:51:06			NR	As Professor T's preliminary hearing approaches, he helps the police investigate the murder of a law student who was leading a double life. Saskia's police colleagues get to know her better.
=HYPERLINK("https://www.pbs.org/video/every-home-ezn8rs/";"Professor T (Belgian), S03E06, Every Home")			00:50:23			NR	Professor T's psychiatrist Dr Gijselbrecht tries to convince Flamant to tell the truth in court. The police investigate when a man is found dead near railway tracks. John and Saskia vie for promotion.
=HYPERLINK("https://www.pbs.org/video/other-peoples-happiness-hznxfn/";"Professor T (Belgian), S03E07, Other People's Happiness")			00:51:44			NR	Professor T's trial begins with a big surprise. Back at the prison, there's turmoil when a guard is found murdered in the laundry. Flamant's testimony reawakens bad memories for Professor T's mother.
=HYPERLINK("https://www.pbs.org/video/murder-on-prescription-oz9hir/";"Professor T (Belgian), S03E08, Murder on Prescription")			00:55:41			NR	Professor T returns to his old life but finds it hard to adjust. A state of cold war exists between John and Saskia. A crime writer who depicted his own murder in one of his books commits suicide.
=HYPERLINK("https://www.pbs.org/video/the-hit-and-run-62p0ua/";"Professor T (Belgian), S03E09, The Hit and Run")			00:51:02			NR	Professor T hunts for the culprit when his colleague Professor Van der Weyden is struck by a hit-and-run driver. He also probes the murder of a man who was involved in a quarrel with an estate agent.
=HYPERLINK("https://www.pbs.org/video/zilverspar-residence-kekunp/";"Professor T (Belgian), S03E10, Zilverspar Residence")			00:48:52			NR	The police consult Professor T when the daughter of a nursing home resident is killed by another patient. Professor T obsessively pursues the reasons behind his father's suicide, worrying his mother
=HYPERLINK("https://www.pbs.org/video/homeless-20hsjs/";"Professor T (Belgian), S03E11, Homeless")			00:49:09			NR	A homeless man on the verge of death after an accident confides in Saskia that he killed someone. Professor T studies his mother's old diaries and begins to remember more and more about his father.
=HYPERLINK("https://www.pbs.org/video/queen-olivia-ebftz5/";"Professor T (Belgian), S03E12, Queen Olivia")			00:48:08			NR	When a woman is murdered and thrown overboard during a sailing trip, the police investigate. Professor T realises a piece of evidence has been confiscated from the police file on his father's suicide.
=HYPERLINK("https://www.pbs.org/video/the-reveal-jnspnm/";"Professor T (Belgian), S03E13, The Reveal")			00:53:13			NR	When the body of Professor T's father is exhumed and examined, the results point to murder, not suicide, and the troubled academic must try to recall painful memories he has been repressing for years.
=HYPERLINK("https://www.pbs.org/show/professor-t-uk/";"Professor T (British)")	2	12		Drama	English		Professor Jasper Tempest and the team untangle a series of knotty crimes ranging from an unexplained fire in a student block to the mystery of an entire family found dead in their home. Meanwhile, Professor T is dominated and perplexed by the women in his life, from his mother to the love of his life Christina, and his new therapist, Dr. Helena.
=HYPERLINK("https://www.pbs.org/video/anatomy-of-a-memory-vumwcb/";"Professor T (British), S01E01, Anatomy of a Memory")			00:45:59			TV-14	Professor T is persuaded by a former student now a police detective, to help her investigate a serial rapist. When he discovers his mother is trying to sell his long-abandoned family home, T makes a momentous decision.
=HYPERLINK("https://www.pbs.org/video/a-fish-called-water-zxwn3b/";"Professor T (British), S01E02, A Fish Called Walter")			00:46:48			TV-14	When a blameless librarian is poisoned at a reception at the museum, Professor T is called upon to help narrow down the list of possible suspects, but not everyone on the police team is happy with Professor T's involvement in the investigation.
=HYPERLINK("https://www.pbs.org/video/tiger-t-j4iyb4/";"Professor T (British), S01E03, Tiger T")			00:44:29			TV-14	Professor T becomes embroiled in a hostage situation, but his unconventional negotiating tactics do not go down well with the police. Old flame Christina reveals all is not well with her marriage.
=HYPERLINK("https://www.pbs.org/video/mother-love-xrzffg/";"Professor T (British), S01E04, Mother Love")			00:46:06			TV-14	Professor T is called upon to help investigate the disappearance of a six-year-old girl. Tensions rise between DI Paul Rabbit and Prof T until they finally come to blows.
=HYPERLINK("https://www.pbs.org/video/sophie-knows-yczssj/";"Professor T (British), S01E05, Sophie Knows")			00:46:09			TV-14	Professor T befriends a vulnerable girl and is convinced she is the key witness to a murder. Dan and Lisa agree to go on a date but when her boss confronts her about their inappropriate relationship, Lisa makes a bold decision.
=HYPERLINK("https://www.pbs.org/video/the-dutiful-child-xaf5r9/";"Professor T (British), S01E06, The Dutiful Child")			00:46:10			TV-14	When an attempt is made on a billionaire businessman's life, Professor T suspects the culprit may be much closer to home than the police suspect. It's Professor T's birthday and with it comes a haunting childhood memory.
=HYPERLINK("https://www.pbs.org/video/ring-of-fire-ohsbrf/";"Professor T (British), S02E01, Ring of Fire")			00:50:26			TV-MA	A young woman is left badly burned and in a coma after a fire in a student flat. When investigations show the victim was drugged and the fire was started deliberately, Professor T helps the police in a race against time to find who did it before they strike again.
=HYPERLINK("https://www.pbs.org/video/the-mask-murders-0msulw/";"Professor T (British), S02E02, The Mask Murders")			00:50:05			TV-MA	When a prominent barrister and his second wife are found shot dead in their home, the crime scene has uncanny parallels to another double murder 15 years ago – is it a copycat killing or was the wrong man prosecuted? Meanwhile Professor T wants to help but he’s in hospital with appendicitis.
=HYPERLINK("https://www.pbs.org/video/the-family-tdrjuw/";"Professor T (British), S02E03, The Family")			00:50:23			TV-MA	Professor T is asked to decipher a macabre puzzle when a doctor and her family are found dead in a grisly tableau on their living room sofa, each having died by different means--but in what order and at whose hands?
=HYPERLINK("https://www.pbs.org/video/dna-of-a-murderer-vohnif/";"Professor T (British), S02E04, DNA of a Murderer")			00:49:53			TV-MA	An artisan baker is found dead after receiving death threats. Is it a case of revenge or is the killer closer to home? Professor T uses his criminological insight to help the police identify the murderer.
=HYPERLINK("https://www.pbs.org/video/the-trial-pq7ltr/";"Professor T (British), S02E05, The Trial")			00:50:38			TV-MA	As a major trial gets underway, Professor T presents the case to his students--it involves a caretaker accused of shooting dead his rich employer. It seems an open and shut case, but the Professor turns expert witness to prove otherwise.
=HYPERLINK("https://www.pbs.org/video/swansong-0y9z7e/";"Professor T (British), S02E06, Swansong")			00:52:27			TV-MA	After discovering the body of an undercover police officer in the trunk of a car, the CID team blunder into a Drugs Squad operation against a major trafficker that appears to implicate one of their closest colleagues.
=HYPERLINK("https://www.pbs.org/show/reunions/";"Reunions")	1	6		Drama	French		When Chloe learns that her partner Jeremy has inherited a hotel on Reunion Island, she sees it as an opportunity to start a new life far from Roubaix and their financial worries. In French.
=HYPERLINK("https://www.pbs.org/video/episode-1-ak2p1p/";"Reunions, S01E01, Episode 1")			00:47:55			TV-MA	In a single day, Jeremy discovers the identity of his father, that his father has just died and left him a hotel--and he has a half-brother! Chloe believes that they have inherited a luxury resort, and it will solve their money woes.
=HYPERLINK("https://www.pbs.org/video/episode-2-txdbb0/";"Reunions, S01E02, Episode 2")			00:50:47			TV-MA	For Chloe's daughter, her sole obsession is getting back to her real life in Roubaix as soon as possible. Her strategy is simple: make herself unbearable until she is sent home. Who will be the first to crack?
=HYPERLINK("https://www.pbs.org/video/episode-3-xmwaft/";"Reunions, S01E03, Episode 3")			00:47:25			TV-MA	Jeremy's mother, Viana, arrives without warning. Having fallen out with her son since he discovered who his father was, she fakes an illness to soften Jeremy. Will her lie work?
=HYPERLINK("https://www.pbs.org/video/episode-4-gjylmm/";"Reunions, S01E04, Episode 4")			00:52:49			TV-MA	Following an inspection, the hotel must be brought up to code and the only way to finance the work is to forgo salaries. For Jeremy and Chloe this is another hard blow; Antoine balks at the idea of being supported by his wife.
=HYPERLINK("https://www.pbs.org/video/episode-5-o1puig/";"Reunions, S01E05, Episode 5")			00:47:55			TV-MA	Vanessa shadows Victoire, whom she suspects of cheating on Antoine. Jeremy has no idea how to help his brother, but Antoine tries to wipe the slate clean--with terrible consequences.
=HYPERLINK("https://www.pbs.org/video/episode-6-nk28h8/";"Reunions, S01E06, Episode 6")			00:48:34			TV-MA	When Jeremy and Chloe go to City Hall to finalize the final steps of their wedding, they don't expect to learn that Chloe had already been married "for fun" in Las Vegas 20 years ago.
=HYPERLINK("https://www.pbs.org/show/ridley/";"Ridley")	1	8		Drama	English		Retired Detective Inspector Alex Ridley is called back to advise on a complex and compelling murder case by his replacement and former protege DI Carol Farman. Carol is keen to access Ridley’s unique insight into crime-solving which served them so well in the past, but the investigation takes a dark and unexpected twist.
=HYPERLINK("https://www.pbs.org/video/the-peaceful-garden-part-1-5ybqgs/";"Ridley, S01E01, The Peaceful Garden, Part 1")			00:47:49			TV-14	When a local farmer is found dead, Ridley is called on by his ex-colleague and newly promoted DI Carol Farman to assist on a missing persons case that remains unsolved after 13 years.
=HYPERLINK("https://www.pbs.org/video/the-peaceful-garden-part-2-wr6jq0/";"Ridley, S01E02, The Peaceful Garden, Part 2")			00:48:13			TV-14	Ridley always suspected the initial investigation into the unsolved case was flawed, and that the wrong man was tried for Hannah Lindsay's abduction. As they delve deeper, the discovery of another body leads to a shocking secret.
=HYPERLINK("https://www.pbs.org/video/hospitality-part-1-ojbbhw/";"Ridley, S01E03, Hospitality, Part 1")			00:47:12			TV-14	When the body of a young woman is found buried in a shallow grave on a bleak Pennine moorland, Carol calls in Ridley to assist with the case. But the victim was not all she seemed to be. Ridley discovers she was leading a secret double life.
=HYPERLINK("https://www.pbs.org/video/hospitality-part-2-cyqbaw/";"Ridley, S01E04, Hospitality, Part 2")			00:47:12			TV-14	Ridley discovers the victim was leading a secret double life. In order to solve the mystery of Gabriela's true origins, Ridley needs to track down her killer, and finally lay her to rest.
=HYPERLINK("https://www.pbs.org/video/swansong-part-1-aludee/";"Ridley, S01E05, Swansong, Part 1")			00:48:39			TV-14	After a chance encounter with jazz singer Eve Marbury, Ridley agrees to help find Eve’s brother Luke, missing for forty years.
=HYPERLINK("https://www.pbs.org/video/swansong-part-2-ulvzig/";"Ridley, S01E06, Swansong, Part 2")			00:47:15			NR	Ridley’s initial inquiries into the search for Luke Marbury draw a blank, but when a woman is found dead, Ridley finds a connection. Further links between the case and dark secrets carefully buried for decades begin to emerge.
=HYPERLINK("https://www.pbs.org/video/the-numbered-days-part-1-nqzzhb/";"Ridley, S01E07, The Numbered Days, Part 1")			00:47:07			TV-14	Ridley and Carol are called out to investigate the suspicious death of a man after a fall from his balcony. The prime suspect is the victim’s younger brother.
=HYPERLINK("https://www.pbs.org/video/the-numbered-days-part-2-qf5xru/";"Ridley, S01E08, The Numbered Days, Part 2")			00:47:07			TV-14	Ridley discovers a shocking connection between the murder case and the arson attack which killed his own family. Ridley finds himself closing in on the truth of what happened on that fateful night.
=HYPERLINK("https://www.pbs.org/show/seaside-hotel/";"Seaside Hotel")	9	55		Drama	Danish		At Andersen’s Seaside Hotel by the North Sea dunes, meet the chambermaid Fie, the merchant's daughter Amanda, and the local fisherman Morten, whose fates are intertwined, as they seek to emancipate themselves from the plans other people have made on their behalf. In Danish.
=HYPERLINK("https://www.pbs.org/video/episode-1-fuhwsp/";"Seaside Hotel, S01E01, Episode 1")			00:52:02			TV-PG	Summer 1928. A new chambermaid, Fie, is hired at the Andersen’s Seaside Hotel. Throughout the day, all the guests arrive, and with no doubt these holidays are going to be very interesting.
=HYPERLINK("https://www.pbs.org/video/episode-2-spo136/";"Seaside Hotel, S01E02, Episode 2")			00:45:35			TV-PG	The Count of Ditmar and his parents arrive at the hotel, and he seems to be looking for a business partner. Edward receives an anonymous love note but is rather surprised when he discovers the author.
=HYPERLINK("https://www.pbs.org/video/episode-3-l4novd/";"Seaside Hotel, S01E03, Episode 3")			00:44:34			NR	Fie wakes up from a terrible nightmare, dreaming that someone she loves is in danger. The Count receives a suspicious phone call and must leave the hotel, but his departure is delayed because Mr. Andersen is severely injured.
=HYPERLINK("https://www.pbs.org/video/episode-4-mi2sj9/";"Seaside Hotel, S01E04, Episode 4")			00:45:25			TV-PG	Panic strikes the hotel as no one knows how to open the safe, and the grocer is asking to be paid. Coming back from the hospital, Mrs. Andersen finds an upsetting letter, and terrible news is announced.
=HYPERLINK("https://www.pbs.org/video/episode-5-vpocoi/";"Seaside Hotel, S01E05, Episode 5")			00:45:40			NR	After Mr. Andersen’s funeral, the guests are thinking of leaving. Meanwhile, the Count meets up with his mysterious caller. The love triangle between Amanda, Fie, and Morten becomes more complicated.
=HYPERLINK("https://www.pbs.org/video/episode-6-ieulwk/";"Seaside Hotel, S01E06, Episode 6")			00:46:25			TV-PG	The Count finds himself in a touchy situation as both Mr. Madsen and the new guest have compromising information on him. The tables turn when the police reveal the death of the new guest.
=HYPERLINK("https://www.pbs.org/video/episode-1-tfivvo/";"Seaside Hotel, S02E01, Amanda's Choice")			00:49:23			TV-PG	The regulars from Copenhagen are back at Andersen's seaside hotel, including Amanda Madsen. However, after last summer’s events, Fie awaits her arrival with mixed emotions.
=HYPERLINK("https://www.pbs.org/video/episode-2-khot7e/";"Seaside Hotel, S02E02, The Big Party")			00:45:28			TV-14	It’s all hands on deck as the hotel prepares for Amanda and Count Ditmar's engagement party. Everyone is very excited, except for Max, who has good reason to dread the party.
=HYPERLINK("https://www.pbs.org/video/episode-3-s9h96l/";"Seaside Hotel, S02E03, The Son from America")			00:45:17			TV-14	Ten years after he left the hotel in anger, Poul returns home from America to settle once and for all his inheritance with his stepmother, Mrs. Andersen. At stake is the hotel’s very survival.
=HYPERLINK("https://www.pbs.org/video/episode-4-kdqibp/";"Seaside Hotel, S02E04, Love")			00:45:36			TV-14	The female guests are tired of being ignored by their men and take a trip to Skagen, but the Lords are proving perfectly capable of running a party without them.
=HYPERLINK("https://www.pbs.org/video/episode-5-vymdkr/";"Seaside Hotel, S02E05, Sales Agreement")			00:45:34			TV-14	Molly has been offered a deal which could allow the girls and herself to continue working at the hotel; however, she must agree to the sale of the property.
=HYPERLINK("https://www.pbs.org/video/episode-6-zdiqgk/";"Seaside Hotel, S02E06, The Hour of Truth")			00:45:36			TV-14	It’s the moment of truth for many of the guests and employees, hiding a variety of very personal secrets; but will the truth prove cathartic or just cause more pain?
=HYPERLINK("https://www.pbs.org/video/episode-7-78btgc/";"Seaside Hotel, S02E07, The Storm")			00:45:54			TV-PG	Madsen has earned some money on the stock exchange, and so treats the hotel to a hunting trip. But nothing goes as planned when a violent storm arrives.
=HYPERLINK("https://www.pbs.org/video/amandas-guests-thvprx/";"Seaside Hotel, S03E01, Amanda's Guests")			00:51:18			TV-PG	The regulars are back at the hotel, and they have brought more than just their clothes with them –they packed their troubles, too.
=HYPERLINK("https://www.pbs.org/video/the-tramp-e74wfy/";"Seaside Hotel, S03E02, The Tramp")			00:45:18			TV-PG	Madsen tries to find funding for his construction project, while Frigh is becoming more and more concerned with Mr. Weyse’s young student, Miss Kitty.
=HYPERLINK("https://www.pbs.org/video/mrsmadsens-jewellery-0rc3y9/";"Seaside Hotel, S03E03, Mrs. Madsen’s Jewellery")			00:45:29			TV-PG	Mr. Madsen pawns his wife’s jewelry to raise capital for his project.Amanda moves into the summer cottage with Max but fears Ditmar’s reaction.
=HYPERLINK("https://www.pbs.org/video/the-strandvaskeren-d6ohqy/";"Seaside Hotel, S03E04, The Strandvaskeren")			00:45:15			TV-PG	When an anonymous letter arrives threatening Weyse’s acting career, he takes off with Miss Kitty in a hurry. Meanwhile an unexpected man washes up on the beach and catches Fie off guard.
=HYPERLINK("https://www.pbs.org/video/stauning-830xx8/";"Seaside Hotel, S03E05, Stauning")			00:43:51			TV-PG	Both Max and Mr. Frigh are suffering from love sorrows. Max is brokenhearted because Amanda is ignoring him after he exploded at Ditmar’s mother; Frigh is devastated becauseKitty has returned to Copenhagen.
=HYPERLINK("https://www.pbs.org/video/the-cards-on-the-table-ldftui/";"Seaside Hotel, S03E06, The Cards on the Table")			00:46:14			TV-PG	After a trip toCopenhagen, Mr. Frigh decides to put his cards on the table. But then Weyse receives a call that turns everything upside down.
=HYPERLINK("https://www.pbs.org/video/footprints-from-the-sea-a43qyk/";"Seaside Hotel, S03E07, Footprints from the Sea")			00:47:14			TV-PG	Mrs. Andersen has been ill and is staying with Fie's father, who is sure she will feel better if she gets told the great secret.
=HYPERLINK("https://www.pbs.org/video/a-midsummers-night-r4gfhl/";"Seaside Hotel, S04E01, A Midsummer’s Night")			00:49:44			TV-MA	It is the summer of 1931, and the newspapers are full of articles about all the world's crises. Regular guests at Andersen's small bathing hotel are still back.
=HYPERLINK("https://www.pbs.org/video/the-curse-of-weyse-fjfxhm/";"Seaside Hotel, S04E02, The Curse of Weyse")			00:45:04			TV-MA	Fie’s younger sister Ane has arrived at the hotel after being fired by the priest’s wife. She starts work at the hotel but makes a number of unfortunate mistakes.
=HYPERLINK("https://www.pbs.org/video/a-madhouse-mskshg/";"Seaside Hotel, S04E03, A Madhouse")			00:45:18			TV-MA	Ane is dying to go to Hotel Udsigten to watch Jesper perform but Fie won’t let her. Nevertheless, Ane makes plans, which leaves Edith in somewhat of a pickle.
=HYPERLINK("https://www.pbs.org/video/the-holiday-child-eqo1r4/";"Seaside Hotel, S04E04, The Holiday Child")			00:44:10			TV-MA	Mrs. Aurland needs Weyse to look after baby Severin, which has an unexpected effect on the otherwise self-absorbed actor.
=HYPERLINK("https://www.pbs.org/video/not-a-bed-of-roses-6i0yam/";"Seaside Hotel, S04E05, Not a Bed of Roses")			00:44:47			TV-MA	Two of the maids have fallen ill and consequently a fear arises in the kitchen that it might be caused by food poisoning--and that some of the guests might have gotten it as well.
=HYPERLINK("https://www.pbs.org/video/cloudburst-a9ld24/";"Seaside Hotel, S04E06, Cloudburst")			00:46:03			TV-MA	Mrs. Frigh is still very captivated by the local farmer, Arne Kokholm, while Mrs. Aurland becomes increasingly careless at hiding her relationship with Weyse. A storm is brewing.
=HYPERLINK("https://www.pbs.org/video/for-sale-taqerw/";"Seaside Hotel, S04E07, For Sale")			00:47:18			TV-MA	The summer is declining, but sorrows and joys are far from over at the little hotel.
=HYPERLINK("https://www.pbs.org/video/episode-1-d8idpi/";"Seaside Hotel, S05E01, Episode 1")			00:48:53			TV-MA	1932: The regular guests are back at the hotel, but in the midst of the idyll, the very wealthy August Molin arrives from Copenhagen with his Swedish wife. Mr. Weyse is instantly captivated by Mrs. Molin, but it’s a dangerous game.
=HYPERLINK("https://www.pbs.org/video/episode-2-gtjwie/";"Seaside Hotel, S05E02, Episode 2")			00:45:56			TV-MA	Molin is eagerly trying to hide the fact that he is on the verge of bankruptcy, but at the same time, he also has to make sure that his beautiful wife stays away from the actor Edward Weyse. Good things are happening for Amanda. And Fie’s younger sister, Ane, demonstrates that secrets aren’t solely reserved for the guests of the hotel.
